,Links
8833,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wired/hyperx-alloy-rise-mechanical-ultra-customizable-hot-swappable-switches-ambient-light-sensor-gasket-mounted-linear-switches
8834,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse/logitech-g502-hero-wired-hero-sensor-25-600-dpi-rgb-adjustable-weights-11-programmable-buttons-on-board-memory-for-pc-mac-black
8835,https://citycenter.jo/pc-and-laptops/computer-hardware-server-and-workstation/lenovo-thinksystem-st250-v2-intel-xeon-e-2356g-up-to-4-6ghz-4-cores-w-32gb-memory-enterprise-level-tower-server
8836,https://citycenter.jo/gaming/gaming-peripherals/cable/usb-c/lenovo-4x90m42956-usb-type-c-to-vga-plug-and-play-converter-cable-adaptor-black
8837,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/home-business-desktop/dell-precision-3680-tower-workstation-2024-14gen-intel-core-i9-k-series-24-cores-for-designing-editing-even-gaming-w-upgradable-graphic-card-3-years-warranty-black
8838,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/mcdodo-ch-3773-fast-charger-usb-type-c-20w-gan-purple
8839,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/apc-easy-ups-bv-650va-375w-avr-automatic-voltage-regulation-universal-outlet
8840,https://citycenter.jo/computer-hardware/components-fan-and-heatsink/fan-and-heatsink-custom-liquid-cooling/cooling-accessories/accessories-soft-tubing/for-12-16mm-7-16-5-8-tubing-1
8841,https://citycenter.jo/gaming/gaming-peripherals/cable/mcdodo-ca-3311-black-series-240w-type-c-to-type-c-data-cable-2m
8842,https://citycenter.jo/computer-hardware/components-motherboard/asus-tuf-gaming-z790-plus-wifi-ddr5-intel-12th-13th-gen-atx-motherboard-4xm-2-slots-wifi-6-thunderbolt-4-rgb-lighting
8843,https://citycenter.jo/computer-hardware/components-case-and-chassis/lian-li-lancool-3r-w-aluminum-high-airflow-mesh-front-panel-argb-w-4-pwm-fans-w-usb-type-c-white
8844,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/hyperx-alloy-elite-2-100-mechanical-80m-keypresses-anti-ghosting-100-onboard-memory-3-profiles-key-rollover-n-key-mode-red-linear-switches-timthetatman-edition
8845,https://citycenter.jo/gaming/graphic-card-gaming/desktop-graphics-cards/msi-geforce-rtx-5060-ti-ventus-2x-plus-8gb-gddr7-128-bit-memory-2572-mhz-boost-clock-28-gbps-memory-speed-4608-cuda-cores-pci-express-gen-5-x16
8846,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/scanner/epson-ds-870-color-duplex-document-scanner-w-adf-up-to-65-ppm-usb
8847,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad?page=6
8848,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wireless/redragon-garen-k656-pro-3-mode-rgb-100-keys-mechanical-w-translucent-board-hot-swappable-socket-sound-absorbing-foam-custom-tactile-switch
8849,https://citycenter.jo/gaming/gaming-diy-water-cooling/accessories/cooling-liquids-coolants/cryofuel-concentrates
8850,https://citycenter.jo/pc-and-laptops/asus-rog-strix-g16-2025-g615lw-new-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5080-16gb-ddr7-ips-2-5k-240hz-display-eclipse-gray
8851,https://citycenter.jo/gaming/gaming-cooling/deepcool-ls520s-zero-dark-liquid-cooler-240mm-3100rpm-280w-tdp-aio-cooler-anti-leak-tech-cpu-water-cooler-textured-block-for-amd-intel-black
8852,https://citycenter.jo/computer-hardware-monitor-and-display/asus-sd222-ya-21-5-led-w-speakers-media-player
8853,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/amazon-new-kindle-kids-2022-16gb-wifi-6-the-lightest-most-compact-kindle-300-ppi-up-to-6-weeks-battery-ocean-explorer
8854,https://citycenter.jo/computer-hardware/components-fan-and-heatsink/cooler-master-hyper-622-halo-dual-tower-air-cooler-halo-fan-dual-loop-argb-aluminum-top-cover-6-heat-pipes-154mm-tall-black
8855,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/microsoft-surface-pro-9-latest-model-new-12gen-intel-core-i7-10-cores-2-in-1-touch-w-2-8k-120hz-display-256gb-platinum
8856,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/desktop-internal-hdds/western-digital-2tb-purple-surveillance-internal-hard-drive-hdd-64-mb-cache-3-5-sata
8857,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/lenovo-new-flex-5-2023-12gen-intel-core-i7-10-cores-2-in-1-stylish-dynamic-design-w-360-touch-display-storm-grey
8858,https://citycenter.jo/electronics/electronics-point-sale/datalogic-quickscan-qd2520-handheld-barcode-scanner-kit-cable-connectivity-1d-2d-black
8859,https://citycenter.jo/computer-hardware/components-motherboard/desktop-amd-platform
8860,https://citycenter.jo/gaming/gaming-cases/cases-full-tower-case/thermaltake-the-tower-600-mid-tower-3-tempered-glass-panels-hidden-connector-support-motherboard-rotational-pci-e-slots-white
8861,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/amazon-new-kindle-kids-2022-16gb-wifi-6-the-lightest-most-compact-kindle-300-ppi-up-to-6-weeks-battery-space-whale
8862,https://citycenter.jo/computer-hardware/components-case-and-chassis/cooler-master-haf-500-white-edition-high-airflow-mesh-argb-lighting-fans-usb-3-2-gen-2-type-c
8863,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-macbook-air-15-2024-apple-m3-512gb-16gb-8-core-cpu-10-core-gpu-retina-true-tone-starlight
8864,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors/hp-v27ie-g5-27-ips-full-hd-75hz-micro-edge-bezel-low-blue-light-filter-amd-freesync-w-display-port-vga-hdmi-input-black
8865,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/promate-aerify-4-in-1-compact-electric-air-pump-w-6000mah-power-bank-150psi-led-light-sos-safety-hammer-built-in-tpms-for-car-tires
8866,https://citycenter.jo/peripherals-printer-and-scanner/datalogic-quickscan-qd2430-handheld-barcode-scanner-kit-cable-connectivity-1d-2d-black
8867,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/brother-dcp-t720dw-ink-tank-all-in-one-wireless-multi-function-machine-automatic-2-sided-features-copy-print-scan-photo-black
8868,https://citycenter.jo/gaming/msi-geforce-rtx-5050-8g-ventus-2x-oc-8gb-graphics-card-gddr6-128-bit-memory-2602-mhz-engine-clock-20-gbps-memory-clock-2560-cuda-cores
8869,https://citycenter.jo/peripherals-printer-and-scanner/print-only/laser-print/canon-i-sensys-lbp-631cw-a4-color-laser-wireless-network-printer-for-home-office-up-to-18-ppm-white
8870,https://citycenter.jo/gaming/samsung-pro-plus-512gb-microsd-memory-card-microsdxc-up-to-180-mb-s-full-hd-4k-uhd-uhs-i-c10-u3-v30-a2-for-android-smartphones-tablets-gopro-and-dji-drone
8871,https://citycenter.jo/gaming/msi-vector-18-hx-ai-2025-a2xwjg-new-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5090-24gb-ddr7-2-5k-ips-240hz-display-cosmos-gray
8872,https://citycenter.jo/peripherals-printer-and-scanner/genuine-hp-gt52-refillable-70ml-ink-cartridge-for-ink-tank-printers-yellow
8873,https://citycenter.jo/computer-hardware/components-memory-ram/memory-ram-desktop-dram/gskill-new-trident-z5-rgb-series-32gb-2-x-16gb-pc-ram-ddr5-7200-desktop-memory-black
8874,https://citycenter.jo/gaming/gaming-diy-water-cooling/reservoirs/pump-combo-units/ek-xres-140-revo-d5-pwm-incl-sleeved-pump
8875,https://citycenter.jo/peripherals-printer-and-scanner/canon-pixma-g3470-ink-tank-all-in-one-wireless-multi-function-machine-copy-print-scan-photo-fast-prints-huge-savings-white
8876,https://citycenter.jo/computer-hardware/components-memory-ram/kingston-fury-beast-rgb-8gb-1-x-8gb-3600mhz-ddr4-ram-special-edition-white
8877,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/mcdodo-mc-0241-power-bank-10000mah-22-5w-super-fast-charging-with-build-in-type-c-lightning-cable-smart-lcd-digital-display-black
8878,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/ups/apc-smart-ups-1kva-700w-smt-with-smartconnect
8879,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors/hp-e24q-g5-24-ips-2k-professional-4-way-adjustable-stand-99-srgb-300nits-hp-eye-ease-w-display-port-hdmi-usb-hub
8880,https://citycenter.jo/computer-hardware-audio/audio-mic/asus-rog-strix-magnus-usb-3-0-portable-gaming-microphone
8881,https://citycenter.jo/pc-and-laptops/lenovo-15-6-inch-laptop-casual-backpack-b210-black
8882,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/cooler-master-masterbox-520-tempered-glass-black-edition-tempered-glass-panel-3x-argb-lighting-fans
8883,https://citycenter.jo/gaming/gaming-storage-drive/samsung-t9-portable-ssd-1tb-usb-3-2-gen-2x2-external-ssd-read-speeds-up-to-2-000mb-s-for-gaming-students-professionals
8884,https://citycenter.jo/gaming/graphic-card-gaming/asus-tuf-gaming-radeon-rx-7900-xtx-oc-edition-24gb-gddr6-pcie-4-0-24gb-gddr6-hdmi-2-1a-displayport-2-1
8885,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/rtako-rs-cp84s-laptop-stand-3-level-adjustable-laptop-stand-with-360-3d-roating-base-black
8886,https://citycenter.jo/computer-hardware-storage/internal-external-hdds/toshiba-canvio-basics-2tb-usb-3-0-portable-hard-drive-black
8887,https://citycenter.jo/gaming/gaming-storage-drive/network-attached-storage-nas/synology-diskstation-ds418-4-bay-for-home-soho
8888,https://citycenter.jo/computer-hardware/computer-hardware-monitor-and-display/lg-27gx790a-ultragear-27-oled-2k-hdr10-480hz-0-03ms-g-sync-compatible-2-1-both-hdmi-display-port-adjustable-stand-black
8889,https://citycenter.jo/gaming/gaming-motherboard/gigabyte-x670-gaming-x-ax-v2-wifi-6e-am5-for-ryzen-7000-ddr5-4x-m-2-pcie-5-0-usb-3-2-gen2x2-type-c-mainboard
8890,https://citycenter.jo/gaming/gaming-peripherals/cable/usb-c/anker-nano-usb-c-cable-240w-90cm-flexible-multi-color-braided-cord-fast-charging-type-c-charger-for-iphone-16-series-macbook-pro-black
8891,https://citycenter.jo/gaming/gaming-peripherals/cable/coteci-aluminium-alloy-shell-dual-2-0-hdmi-8k-60hz-braided-cable-2m
8892,https://citycenter.jo/gaming/gaming-cooling/nzxt-touch-controller
8893,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wireless/logitech-mx-keys-plus-illuminated-wireless-bluetooth-tactile-backlit-usb-c-pc-mac-english-layout
8894,https://citycenter.jo/gaming/gaming-gaming-chairs/cooler-master-caliber-x2-gaming-chair-adjustable-lumbar-support-180-recline-unibody-cold-molded-foam-steel-frame-75mm-silent-caster-4d-armrest-grey
8895,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/mcdodo-ch-4023-fast-charger-20w-pd-type-c-purple
8896,https://citycenter.jo/computer-hardware/gigabyte-aorus-2tb-gen5-pci-express-5-0x4-nvme-2-0-m-2-2280-up-to-14-500-mb-s-sequential-read-up-to-12-700-mb-s-sequential-write
8897,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/desktop-external-hdds/seagate-backup-plus-hub-6tb-external-desktop-hdd
8898,https://citycenter.jo/gaming/gaming-motherboard/msi-mpg-z790-edge-ti-max-wifi-7-supports-14th-13th-gen-lga-1700-ddr5-pcie-5-0-2-5gbps-lan-usb-3-2-gen2
8899,https://citycenter.jo/electronics/electronics-security-and-surveillance/tp-link-tapo-c420s2-2k-qhd-outdoor-wireless-security-camera-system-up-to-180-day-battery-color-night-vision-w-starlight-sensor-works-w-alexa-google-home
8900,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/msi-vector-16-hx-ai-2025-a2xwig-new-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5080-16gb-ddr7-2-5k-ips-240hz-display-cosmos-gray
8901,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/asus-rog-strix-xg27aqm-27-ips-hdr-2k-0-5ms-fast-ips-270hz-hdr-400-g-sync-compatible
8902,https://citycenter.jo/electronics/video-conferencing/poly-blackwire-3315-wired-usb-type-a-wired-usb-type-c-3-5-mm-one-ear-boom-mic-noise-echo-reduction-for-mobile-pc-mac-works-with-teams-certified
8903,https://citycenter.jo/peripherals-printer-and-scanner/print-only/laser-print/hp-laserjet-pro-3003dw-laser-monochrome-printer-up-to-35ppm-duplex-w-usb-network-wifi-connectivity
8904,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/home-student/acer-aspire-lite-16-2023-new-13th-gen-intel-core-i5-10-cores-slim-design-w-ddr5-memory-16-ips-full-hd-display-usb-c-charging-silver
8905,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/hp-envy-x360-14-2024-14-es1023dx-new-intel-core-ultra-7-10-cores-2-in-1-touch-display-silver
8906,https://citycenter.jo/gaming/gaming-peripherals/mouse/logitech-g-pro-x-superlight-2-lightspeed-wireless-4k-polling-lightweight-lightforce-hybrid-switches-hero-2-sensor-32-000-dpi-usb-c-charging-pc-mac-magenta
8907,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/ssd-accessories
8908,https://citycenter.jo/computer-hardware-peripherals/peripherals-wireless-pointer/logitech-r500-laser-presentation-remote-bluetooth-usb
8909,https://citycenter.jo/gaming/gaming-peripherals/cable/acer-display-port-male-to-vga-female-adapter-up-to-1080p-plug-and-play-black
8910,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/logitech-mx-master-3-advanced-bluetooth-wireless-ultrafast-scrolling-any-surface-4000-dpi-usb-c
8911,https://citycenter.jo/computer-hardware-monitor-and-display/dell-se2725h-27-full-hd-75-hz-anti-glare-amd-freesync-arsenic-free-glass-mercury-free-anti-glare-eye-comfort-w-hdmi-vga-interface
8912,https://citycenter.jo/computer-hardware/asus-the-prime-geforce-rtx-5070-oc-edition-12gb-gddr7-graphics-card-pcie-5-0-12gb-gddr7-hdmi-dp-2-1-2-5-slot-axial-tech-fans-dual-bios
8913,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/home-student/vostro-3520-2022-new-12gen-intel-core-i7-10-core-w-ssd-2gb-ddr6-graphic-card-120hz-display-customized-aluminium-grey
8914,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors/hp-p204-19-5-hd-led-displa-flat-60hz-display-port-hdmi-vga-interface-black
8915,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/sandisk-4tb-extreme-portable-ssd-up-to-1050mb-s-usb-c-usb-3-2-gen-2-ip65-water-dust-resistance-updated-firmware-external-solid-state-drive
8916,https://citycenter.jo/gaming/gaming-cooling/cooling-case-fan/thermaltake-swafan-ex-12-argb-pc-cooling-fan-3x-fan-pack-up-to-2000-rpm-magnetic-connection-reversable-blades-sync-with-mb-rgb-software-black
8917,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/samsung-34-odyssey-g5-uwqhd-hdr-165hz-1000r-curved-ultra-wide
8918,https://citycenter.jo/peripherals-printer-and-scanner/print-only/hp-color-laserjet-enterprise-m455dn-duplex-a4-color-laser-printer-up-to-29-black-29-color-ppm-w-network-usb-interface-white
8919,https://citycenter.jo/gaming/gaming-storage-drive/network-attached-storage-nas/synology-diskstation-ds218j-2-bay-desktop-nas
8920,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/seagate-ultra-touch-2tb-portable-hdd-usb-c-usb-3-0-black
8921,https://citycenter.jo/gaming/gaming-cooling/deepcool-fd12-argb-120mm-fan-speed-400-2050-rpm-airflow-63-6-cfmfan-air-pressure-2-56-mmaq-fan-connector-4-pin-pwm-hydro-bearing-pack-of-3-white
8922,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/mcdodo-mc-5931-30w-magnetic-wireless-charging-10000mah-1c-power-bank-black
8923,https://citycenter.jo/computer-hardware-audio?page=51
8924,https://citycenter.jo/gaming/gaming-diy-water-cooling/ek-af-ball-valve-10mm-g1-4-nickel
8925,https://citycenter.jo/computer-hardware-audio/skullcandy-smokin-buds-wireless-earbuds-bluetooth-headphones-noise-isolating-fit-up-to-20-hours-battery-ipx4-sweat-and-water-resistant-microphone-for-iphone-android-preppy-blue
8926,https://citycenter.jo/computer-hardware/components-motherboard/msi-b650m-gaming-wifi-6e-matx-supports-amd-ryzen-9000-8000-7000-series-processors-am5-ddr5-memory-boost-7800-mhz-oc-pcie-4-0-x16-m-2-gen4
8927,https://citycenter.jo/peripherals-printer-and-scanner/epson-ecotank-l14150-a3-wi-fi-duplex-wide-format-all-in-one-ink-tank-duplex-wifi-printer
8928,https://citycenter.jo/gaming/gaming-memory-ram/adata-xpg-spectrix-d35g-8gb-rgb-ddr4-desktop-memory-3600-mhz-clock-speed-cl18-latency-supports-intel-xmp-2-0-1-35v-rohs-compliant-white
8929,https://citycenter.jo/gaming/gaming-motherboard/intel-motherboards/msi-mag-z790-tomahawk-wifi-6e-ddr5-intel-13th-12th-gen-atx-motherboard-pcie-5-0-lightning-gen-4-x4-m-2
8930,https://citycenter.jo/gaming/gaming-peripherals/cable/mcdodo-ot-8730-usb-a-3-0-to-lightning-fast-transmission-otg-adapter-for-i-phone-i-pad-i-pod-devices-lightening
8931,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/apc-easy-ups-bvx-700va-360w-avr-w-2x-universal-sockets-type-a-usb-port-for-smart-phone-tablet-charging
8932,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad/razer-gigantus-v2-cloth-gaming-mouse-pad-medium-classic-black
8933,https://citycenter.jo/computer-hardware/components-case-and-chassis/deepcool-ch780-atx-panoramic-dual-chamber-w-vertical-mount-gen-4-riser-cable-tempered-glass-4x-trinity-140mm-argb-fans-black
8934,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/kingston-xs2000-1tb-high-performance-pocket-sized-external-ssd-usb-c
8935,https://citycenter.jo/gaming/gaming-cooling/asus-rog-ryujin-iii-360-argb-white-all-in-one-liquid-cpu-cooler-360mm-radiator-asetek-8th-gen-pump-w-3x-magnetic-120mm-argb-fans-3-5-lcd-display
8936,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-new-macbook-air-15-2024-apple-m3-512gb-16gb-8-core-cpu-10-core-gpu-retina-true-tone-midnight
8937,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/kingston-ironkey-vault-privacy-80-7-6tb-external-ssd-type-c-xts-aes-encrypted-touch-screen-fips-197
8938,https://citycenter.jo/gaming/gaming-cooling/cooling-hydro-cooler-all-one/asus-rog-ryuo-iv-slc-360-argb-liquid-cpu-cooler-6-67-amoled-display-360mm-radiator-3x-120mm-mf-12c-argb-fans-2650-rpm-speed-71-44-cfm-fan-airflow-black
8939,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/cc-power-580-102-gaming-pc-13gen-intel-core-i3-4-cores-w-amd-radeon-rx-580-gts-8gb-gddr5-advance-air-cooler
8940,https://citycenter.jo/computer-hardware/components-motherboard/asus-prime-b860-plus-wifi-6e-atx-intel-b860-chipset-4x-dimm-ddr5-slots-up-to-256gb-max-memory-5x-pcie-x16-slots-2x-m-2-slots-wifi-bt-connectivity
8941,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-new-macbook-air-13-2024-apple-m3-512gb-8gb-8-core-cpu-10-core-gpu-retina-true-tone-silver
8942,https://citycenter.jo/computer-hardware-storage/sandisk-4tb-extreme-pro-portable-ssd-up-to-2000mb-s-usb-c-usb-3-2-gen-2x2-external-solid-state-drive
8943,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/logitech-usb-unifying-receiver-2-4-ghz-wireless-compatible-w-logitech-unifying-devices-up-to-10m-6-devices
8944,https://citycenter.jo/gaming/asus-rog-strix-g18-2025-g815hm-new-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5060-8gb-ddr7-144hz-display-volt-green
8945,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-new-macbook-pro-14-late-2023-apple-m3-pro-1tb-16gb-8-core-cpu-10-core-gpu-retina-xdr-120hz-silver
8946,https://citycenter.jo/gaming/graphic-card-gaming/msi-geforce-rtx-5080-16g-vanguard-soc-launch-edition-graphic-card-16gb-gddr7-256-bit-memory-2730-mhz-boost-clock-30-gbps-memory-speed-10752-cuda-cores-pci-express-gen-5
8947,https://citycenter.jo/gaming/gaming-cases/deepcool-ea160-argb-strip-1600x8x16mm-light-strip-dimension-mb-argb-3-pin-port-smd3535-addressable-rgb-led-silicone-fpcb-abs-material
